date,rawContent,url,sentiment_gs,sentiment_textblob,direct_url,article_text
2021-10-26 10:40:20+00:00,Serben nominierten Djokovic für Davis Cup in Innsbruck:  https://t.co/VGxZTVP4NK,https://t.co/VGxZTVP4NK,-1.6929388948483393e-06,0.0,https://www.derstandard.at/story/2000130715732/serben-nominierten-djokovic-fuer-davis-cup-in-innsbruck,"
Es kommt nicht mehr überraschend, doch nun sind die Nominierungen für das Davis-Cup-Finalturnier verlautbart worden und damit auch jene der Österreich-Gegner in Innsbruck. Serbien wird wie erwartet vom Weltranglisten-Ersten Novak Djokovic angeführt. Kapitän Viktor Troicki nannte für die Pool-Spiele in Gruppe F zudem auch Filip Krajinovic, Dusan Lajovic, Laslo Djere und Miomir Kecmanovic.
"
2021-10-13 13:02:56+00:00,Austroserbin Malarina: Mit dem Oberschwabo auf drei letzte Bier:  https://t.co/JXMMNxggEi,https://t.co/JXMMNxggEi,-7.210429976112209e-05,0.0,https://www.derstandard.at/story/2000130383090/austroserbin-malarina-mit-dem-oberschwabo-auf-drei-letzte-bier,"
Wenn Malarina serbisch-österreichische Völkerverbindung demonstrieren will, dann geht sie auf den Wiener Zentralfriedhof. Im Tod sind alle gleich, nur manche sind sich dort gleicher. Morbidität und Melancholie, Jenseits- und Aberglaube, das ist in beiderlei Welten oberstes Kulturgut. Malarina ist blond und schlank, sie spricht akzentuiertes Deutsch ohne Umlaute, trotz ""iben, iben, iben"", wie sie sagt. Sie schwört auf ihren Pelzmantel sowie aschenbechergroße Jetset-Sonnenbrillen. Beweint wird dahinter der tiefe Fall des einzigen Oberschwabos, der sie je verstanden hat: H.-C. Strache. Auch Kurz ist nunmehr eine Träne wert.
"
2021-10-02 17:56:49+00:00,Kosovo und Serbien geben blockierte Grenzübergänge frei:  https://t.co/E9nyy6zWZV,https://t.co/E9nyy6zWZV,-5.637576578010339e-06,0.7,https://www.derstandard.at/story/2000130133193/kosovo-und-serbien-geben-blockierte-grenzuebergaenge-frei,"
Mitrovica – Serbien und der Kosovo haben nach der Beilegung ihres Streits um Auto-Kennzeichen die blockierten Grenzübergänge wieder freigegeben. Autos und Lastwagen, die seit Tagen die Straßen zur Grenze blockierten, wurden am Samstag wieder weggefahren. Am Grenzübergang Jarinje lief der Verkehr schrittweise wieder an. Im Konflikt, der militärisch zu eskalieren drohte, war am Donnerstag unter EU-Vermittlung ein Kompromiss erzielt worden.
"
2021-09-30 11:11:59+00:00,Serbien und Kosovo erzielen laut EU-Vertreter eine Einigung im Grenzstreit:  https://t.co/lOpUXcKHGi,https://t.co/lOpUXcKHGi,-2.753904936980689e-06,0.0,https://www.derstandard.de/story/2000130071837/serbien-und-kosovo-erzielen-laut-eu-vertretern-eine-einigung-im,"
Serbien und der Kosovo haben ihren Grenzstreit um die gegenseitige Anerkennung von Nummernschildern laut EU-Angaben beigelegt. ""Wir haben einen Deal!"", schrieb der Westbalkan-Beauftragte der EU, Miroslav Lajčák, am Donnerstag auf Twitter. Nach zwei Tagen intensiver Verhandlungen sei ein Abkommen zur Deeskalation erreicht worden. Der Kosovo sagte demnach zu, Sondereinheiten der Polizei von der Grenze abzuziehen und Straßensperren aufzuheben.
"
2021-09-28 14:57:52+00:00,Grenzübergänge zwischen Serbien und Kosovo wegen Nummerntafeln blockiert:  https://t.co/Rv3rbFDl5V,https://t.co/Rv3rbFDl5V,-0.9117157571017742,0.0,https://www.derstandard.at/story/2000130015342/grenzuebergaenge-zwischen-serbien-und-kosovo-wegen-nummerntafelnblockiert,"
Alle paar Jahre gibt es an der Grenze Rabatz. So wurde 2011 der Kontrollposten Jarinje in Brand gesetzt, 2017 provozierte Serbien damit, dass ein Propagandazug in den Kosovo geschickt wurde, nun blockieren lokale Serben seit mehr als einer Woche zwei Grenzübergänge im Nordkosovo, sodass keine Fahrzeuge mehr passieren können. Sie wollen damit gegen neue Vorschriften protestieren.
"
2021-09-27 14:41:14+00:00,"Keine Kinder, keine Zukunft: ""Schulschluss in Serbien"" am Montag auf Arte:  https://t.co/TTLCXSzHmq",https://t.co/TTLCXSzHmq,-0.0085774899926036,0.0,https://www.derstandard.at/story/2000129983731/keine-kinder-keine-zukunft-schulschluss-in-serbien-am-montag-auf,"
Temska ist ein kleines Dorf im Südosten Serbiens. Es könnte aber auch irgendwo anders sein, denn Temska kämpft mit einem Problem, das exemplarisch für viele Gemeinden steht: Landflucht. In Serbien wurden in den letzten zehn Jahren 223 Dorfschulen geschlossen. Jene in Temska könnte die nächste sein.
"
2021-09-26 14:50:25+00:00,Kosovo-Konflikt: Serbien versetzt Armee in erhöhte Alarmbereitschaft:  https://t.co/nPVNsnX5a2,https://t.co/nPVNsnX5a2,-0.0086052133701741,0.7,https://www.derstandard.de/story/2000129948669/kosovo-konflikt-serbien-versetzt-armee-in-erhoehte-alarmbereitschaft,"
Belgrad/Prishtina – Im Norden des Kosovo sind laut der Nachrichtenagentur Reuters am Samstag nahe zwei von Serben blockierten Grenzübergängen Dienststellen des Innenministeriums angegriffen worden. In der Stadt Zubin Potok wurde laut Polizei eine Kfz-Zulassungsstelle in Brand gesetzt. In Zvečan wurden zwei Handgranaten auf das Meldeamt in der Stadt geworfen, die jedoch nicht explodierten. Es gab keine Berichte über Verletzte. Hintergrund ist der Ärger über ein Einreiseverbot für Autos mit serbischen Nummernschildern.
"
2021-09-17 09:38:51+00:00,"Außenminister Montenegros: ""Wir sind nicht proserbisch, sondern promontenegrinisch"":  https://t.co/wTcbXP6p9p",https://t.co/wTcbXP6p9p,-0.0071790032088756,0.0,https://www.derstandard.at/story/2000129693736/aussenminister-montenegros-wir-sind-nicht-pro-serbisch-sondern-pro-montenegrinisch,"
Montenegro will in die EU und keinen Alternativweg gehen, wie er zurzeit angepriesen wird. Das stellt der Außenminister der neuen montenegrinischen Regierung, Đorđe Radulović, klar. Deshalb wird Montenegro nicht an dem Projekt ""Open Balkan"" teilnehmen, das vom serbischen Präsidenten Aleksandar Vučić und dem albanischen Premier Edi Rama ins Leben gerufen wurde. ""Uns ist regionale Kooperation ein großes Anliegen"", sagt Radulović dem STANDARD. ""Wir nehmen an 34 regionalen Initiativen teil."" Wichtig sei in den letzten Jahren etwa der Berlin-Prozess gewesen, der von der deutschen Kanzlerin Angela Merkel im Jahr 2014 gestartet wurde.
"
2021-09-04 18:29:14+00:00,"Serbien, Russland und Norwegen in WM-Quali mit Pflichtsiegen:  https://t.co/7uCFkSibLu",https://t.co/7uCFkSibLu,-4.458011062524747e-06,0.0,https://www.derstandard.at/story/2000129412437/haaland-fuehrt-norwegen-zum-sieg-in-lettland,"
Glasgow – Österreichs nächster Gegner in der Qualifikation zur Fußball-WM hat am Samstag einen mühevollen Erfolg gefeiert. Schottland setzte sich zuhause gegen Außenseiter Moldau mit 1:0 (1:0) durch und zog in der Tabelle von Gruppe F mit 8 Punkten an Österreich (7) vorbei. Die Führung hat weiterhin der makellose EM-Halbfinalist Dänemark inne (15), der auf den Färöern ebenfalls nur 1:0 (0:0) siegte.
"
2021-08-03 10:13:06+00:00,Widerstand gegen Horváth-Stück in serbischer Ungarn-Region:  https://t.co/avO1es6Il9,https://t.co/avO1es6Il9,-3.790190930885728e-05,0.0,https://www.derstandard.at/story/2000128653103/widerstand-gegen-horvath-stueck-in-serbischer-ungarn-region,"
Subotica – Ein Werk des Schriftstellers Ödön von Horváth (1901-1938) erregt die Gemüter der ethnischen Ungarn in der nordserbischen Region Vojvodina. Horváths sozialkritisches Drama ""Kasimir und Karoline"" ist dem Präsidenten des Ungarischen Rats von Subotica (Szabadka), Jenö Hajnal, ein Dorn im Auge. Er verweigert dem Wandertheater ""Tanyaszinház"" die Subvention für eine Tournee mit diesem Stück. Daraufhin starteten Künstler vor Ort eine Protest-Petition.
"
