TextBlob;Year;Party;GDP;Lifexp
-0.01616083162379458;2010;Democrat;49266914;788
0.1320576492355634;2010;Democrat;49266914;788
0.00348248494800219;2010;Democrat;49266914;788
0.02387579732533853;2010;Democrat;49266914;788
0.07114197430476499;2010;Democrat;49266914;788
0.05687868681228963;2010;Democrat;49266914;788
0.09235918469614128;2010;Democrat;49266914;788
0;2010;Democrat;49266914;788
0.04928736215773253;2010;Democrat;49266914;788
0.09332313034820632;2010;Democrat;49266914;788
0.17509960547726533;2010;Democrat;49266914;788
0;2010;Democrat;49266914;788
0.136550815385894;2010;Democrat;49266914;788
0.13581802232508683;2010;Democrat;49266914;788
0.04333889250461007;2010;Democrat;49266914;788
0.04941196962409083;2010;Democrat;49266914;788
0.18000869380455187;2010;Democrat;49266914;788
0.04105224721078378;2010;Democrat;49266914;788
0.06071428571428571;2011;Democrat;49675;788
0.11435700435889544;2011;Democrat;49675;788
0.10566318510145382;2011;Democrat;49675;788
-0.14132653061224493;2011;Democrat;49675;788
0.04374999999999999;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0.04587306861429673;2011;Democrat;49675;788
0.01059194541298661;2011;Democrat;49675;788
0.08445330091535452;2011;Democrat;49675;788
0.07;2011;Democrat;49675;788
0.11826923076923078;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0.08756474641779302;2011;Democrat;49675;788
0.16551288433788433;2011;Democrat;49675;788
0.09436102498393466;2011;Democrat;49675;788
0.09498542687969012;2011;Democrat;49675;788
0.16598568688994225;2011;Democrat;49675;788
0.09484727678159872;2011;Democrat;49675;788
-0.02711501709269566;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0.03253907946717627;2011;Democrat;49675;788
0.12274863625992984;2011;Democrat;49675;788
0.06625270080063782;2011;Democrat;49675;788
0.025;2011;Democrat;49675;788
0.10581789087328244;2011;Democrat;49675;788
0;2011;Democrat;49675;788
-0.8;2011;Democrat;49675;788
0.08435974755456346;2011;Democrat;49675;788
0.06623931623931625;2011;Democrat;49675;788
0.07948259743650028;2011;Democrat;49675;788
-0.00137881101208473;2011;Democrat;49675;788
-0.02241432178932178;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0.00940797443864928;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0.07012346084714512;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0.2133333333333333;2011;Democrat;49675;788
-0.02199999999999995;2011;Democrat;49675;788
0.137922719792285;2011;Democrat;49675;788
0.06984450927891989;2011;Democrat;49675;788
0.05820340149616467;2011;Democrat;49675;788
0.09722222222222222;2011;Democrat;49675;788
-0.04429675716440422;2011;Democrat;49675;788
0.15825426028997458;2011;Democrat;49675;788
0.08726953655837165;2011;Democrat;49675;788
0.01145833333333332;2011;Democrat;49675;788
0.0581301972259419;2011;Democrat;49675;788
0.11075804513758455;2011;Democrat;49675;788
0;2011;Democrat;49675;788
0.22039141414141417;2011;Democrat;49675;788
0.08438073527283257;2011;Democrat;49675;788
0.10714285714285714;2011;Democrat;49675;788
0.096979888089974;2012;Democrat;50394;789
-0.4;2012;Democrat;50394;789
0.0517475252439665;2012;Democrat;50394;789
0.05053210016283421;2012;Democrat;50394;789
0.10908401489617468;2012;Democrat;50394;789
0.05109045481267708;2012;Democrat;50394;789
0.00403360808663838;2012;Democrat;50394;789
0.04972988331859308;2012;Democrat;50394;789
0.01611048122952885;2012;Democrat;50394;789
0.06426519082769076;2012;Democrat;50394;789
0.03450571077331638;2012;Democrat;50394;789
0;2012;Democrat;50394;789
0;2012;Democrat;50394;789
0.00311851677028494;2012;Democrat;50394;789
0.0130561277526473;2012;Democrat;50394;789
0.07131092281702041;2012;Democrat;50394;789
0.05725736105394493;2012;Democrat;50394;789
0.1129928734401978;2012;Democrat;50394;789
0.09440928069515032;2012;Democrat;50394;789
0.105588178084637;2012;Democrat;50394;789
0.07844744778446434;2012;Democrat;50394;789
0.12238843216463297;2012;Democrat;50394;789
0;2012;Democrat;50394;789
0.13749999999999998;2012;Democrat;50394;789
-0.07537878787878786;2012;Democrat;50394;789
0.10796513610439172;2012;Democrat;50394;789
0.10447844670949806;2012;Democrat;50394;789
0.06253129112344999;2012;Democrat;50394;789
0.04924242424242423;2012;Democrat;50394;789
0.02659515860787048;2012;Democrat;50394;789
0.13925901006783373;2012;Democrat;50394;789
0.09819270290979833;2012;Democrat;50394;789
0.11186605172251092;2012;Democrat;50394;789
0.15776876782221608;2013;Democrat;50863;79
0.00924136104859002;2013;Democrat;50863;79
0.12437880637880636;2013;Democrat;50863;79
0.04824504566765675;2013;Democrat;50863;79
0.0993215169731259;2013;Democrat;50863;79
0.06351649081912239;2013;Democrat;50863;79
-0.00567362667539974;2013;Democrat;50863;79
0;2013;Democrat;50863;79
-0.06296392496392494;2013;Democrat;50863;79
0.04795649360439049;2013;Democrat;50863;79
0.04422713541909232;2013;Democrat;50863;79
0.08075159037935908;2013;Democrat;50863;79
0.05364997417258493;2013;Democrat;50863;79
0.04978931956399429;2013;Democrat;50863;79
0.04102680214522321;2013;Democrat;50863;79
0.01899415399415397;2013;Democrat;50863;79
0.093313241607733;2014;Democrat;51664;79
0.1453183918847499;2014;Democrat;51664;79
0.03546585071113377;2014;Democrat;51664;79
0.16;2014;Democrat;51664;79
0.09367159882601064;2014;Democrat;51664;79
0.12479395268322543;2014;Democrat;51664;79
0.10469105485158108;2014;Democrat;51664;79
0.1016443769974614;2014;Democrat;51664;79
0.5282828282828284;2014;Democrat;51664;79
0.08926888781360928;2014;Democrat;51664;79
0.09881242370412054;2014;Democrat;51664;79
0.07686281089871504;2014;Democrat;51664;79
0.01005774988564843;2015;Democrat;52591;789
0.03416265386660124;2015;Democrat;52591;789
0.02028345243821438;2015;Democrat;52591;789
0.01253323321977172;2015;Democrat;52591;789
0.07820363724968991;2015;Democrat;52591;789
0.04215867329167824;2015;Democrat;52591;789
0.09982455063909972;2015;Democrat;52591;789
0.05547275252439689;2015;Democrat;52591;789
0.05980829260061898;2016;Democrat;53015;788
0.11656582052281396;2016;Democrat;53015;788
0.07681037880548144;2016;Democrat;53015;788
0.10025289543570184;2016;Democrat;53015;788
0.12364017061731768;2016;Democrat;53015;788
0.11164471209793786;2016;Democrat;53015;788
0.0495808609261523;2016;Democrat;53015;788
0.09315400438884287;2016;Democrat;53015;788
0.11356902689085024;2017;Republican;5400777;788
0.08975459381044505;2017;Republican;5400777;788
0.1093779446791496;2017;Republican;5400777;788
0.05495667195243891;2017;Republican;5400777;788
0.06996680097120903;2018;Republican;5533474;79
0.00981623637121451;2018;Republican;5533474;79
0.18148170933161453;2018;Republican;5533474;79
0.03667607791751628;2018;Republican;5533474;79
0.01839493646785313;2018;Republican;5533474;79
0.02379138518947435;2018;Republican;5533474;79
0.04898049214008627;2018;Republican;5533474;79
NA;1928;Republican;11451069;NA
NA;1929;Republican;11954235;NA
NA;1930;Republican;10694982;NA
NA;1931;Republican;9930964;NA
NA;1932;Republican;8380505;NA
NA;1933;Democrat;80482246;NA
NA;1934;Democrat;8667092;NA
NA;1935;Democrat;9680839;NA
NA;1936;Democrat;10568013;NA
NA;1937;Democrat;11295099;NA
NA;1938;Democrat;10526134;NA
NA;1939;Democrat;11171448;NA
NA;1940;Democrat;12005095;NA
NA;1941;Democrat;13553401;NA
NA;1942;Democrat;14869861;NA
NA;1943;Democrat;16050218;NA
NA;1944;Democrat;16999328;NA
NA;1945;Democrat;16477553;NA
NA;1946;Democrat;14822467;NA
NA;1947;Democrat;14311547;NA
NA;1948;Democrat;14734232;NA
NA;1949;Democrat;14196672;NA
NA;1952;Democrat;16444;684
NA;1958;Republican;16946;697
NA;1959;Republican;17900;699
NA;1961;Democrat;18175;702
NA;1962;Democrat;18976;701
